Date,Close,High,Low,Open,Volume,Daily_Return_Pct,Log_Return,Price_Range,Body_Size,Upper_Shadow,Lower_Shadow,MA_7,MA_14,MA_21,MA_50,MA_100,MA_200,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,RSI_14,BB_Mid,BB_Std,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change_Pct,Volatility_30d,Year,Month,Quarter,Day_of_Week,Week_Number,Cumulative_Max,Drawdown_Pct
2024-09-15,2320.9,2430.38,2286.63,2418.27,10155470375,-4.0395,-0.041234,143.75,97.37,12.11,34.27,2375.83,2371.54,2422.19,2612.68,2994.07,3208.29,2386.36,2466.46,-80.1,-94.5086,14.4086,40.66,2409.23,91.74,2592.71,2225.75,366.96,13826655182.0,24.3,3.0755,2024,9,3,Sunday,37,4812.09,-51.7694
2024-09-16,2295.28,2334.79,2253.72,2320.89,16819033263,-1.1039,-0.0111,81.07,25.61,13.9,41.56,2366.8,2354.19,2403.81,2593.16,2980.21,3203.06,2372.35,2453.78,-81.43,-91.8929,10.4629,39.43,2401.06,94.34,2589.74,2212.38,377.36,13766157043.0,65.62,3.0709,2024,9,3,Monday,38,4812.09,-52.3018
2024-09-17,2341.71,2392.15,2263.79,2295.28,15356783863,2.0228,0.020027,128.36,46.43,50.44,31.49,2359.96,2348.56,2398.23,2573.58,2966.57,3197.59,2367.63,2445.48,-77.85,-89.0843,11.2343,42.83,2391.72,90.22,2572.16,2211.28,360.88,13516018965.0,-8.69,3.1019,2024,9,3,Tuesday,38,4812.09,-51.3369
2024-09-18,2369.73,2369.73,2278.66,2341.73,18159056422,1.1966,0.011895,91.07,28.0,0.0,63.07,2364.23,2342.9,2390.68,2555.4,2953.6,3192.33,2367.96,2439.86,-71.9,-85.6474,13.7474,44.84,2383.77,84.32,2552.41,2215.13,337.28,13726650073.0,18.25,3.1061,2024,9,3,Wednesday,38,4812.09,-50.7547
2024-09-19,2464.75,2492.2,2369.37,2369.37,18437147349,4.0097,0.039314,122.83,95.38,27.45,0.0,2378.94,2349.82,2387.63,2540.07,2943.27,3187.2,2382.85,2441.71,-58.86,-80.2899,21.4299,51.12,2380.72,79.9,2540.52,2220.92,319.6,13872196527.0,1.53,3.1761,2024,9,3,Thursday,38,4812.09,-48.7801
2024-09-20,2561.07,2571.99,2439.38,2464.78,19112788620,3.9079,0.038335,132.61,96.29,10.92,25.4,2396.01,2373.91,2389.31,2527.26,2933.28,3181.85,2410.27,2450.55,-40.28,-72.288,32.008,56.53,2383.1,84.64,2552.38,2213.82,338.56,14495492158.0,3.66,3.2318,2024,9,3,Friday,38,4812.09,-46.7784
2024-09-21,2615.86,2621.62,2530.84,2560.88,10797825021,2.1393,0.021168,90.78,54.98,5.76,30.04,2424.19,2398.32,2394.18,2519.86,2924.75,3177.16,2441.9,2462.79,-20.89,-62.0084,41.1184,59.29,2392.5,99.08,2590.66,2194.34,396.32,14445361246.0,-43.5,3.2556,2024,9,3,Saturday,38,4812.09,-45.6398
2024-09-22,2582.86,2632.04,2528.52,2615.85,13180663011,-1.2615,-0.012696,103.52,32.99,16.19,54.34,2461.61,2418.72,2401.56,2513.45,2915.77,3170.98,2463.58,2471.69,-8.11,-51.2287,43.1187,56.94,2394.73,102.96,2600.65,2188.81,411.84,14478372185.0,22.07,3.1014,2024,9,3,Sunday,38,4812.09,-46.3256
2024-09-23,2648.55,2701.68,2541.91,2582.77,19912841456,2.5433,0.025115,159.77,65.78,53.13,40.86,2512.08,2439.44,2406.82,2512.69,2906.6,3164.85,2492.04,2484.79,7.25,-39.533,46.783,60.31,2406.13,117.56,2641.25,2171.01,470.24,14903674248.0,51.08,3.1406,2024,9,3,Monday,39,4812.09,-44.9605
2024-09-24,2654.35,2671.28,2593.15,2648.48,16658812503,0.219,0.002187,78.13,5.87,16.93,55.33,2556.74,2458.35,2417.95,2517.43,2896.94,3158.66,2517.01,2497.35,19.66,-27.6944,47.3544,60.6,2416.4,129.83,2676.06,2156.74,519.32,14901134836.0,-16.34,3.1388,2024,9,3,Tuesday,39,4812.09,-44.84
2024-09-25,2579.39,2672.46,2557.72,2654.36,14119729962,-2.824,-0.028647,114.74,74.97,18.1,21.67,2586.69,2475.46,2424.16,2519.85,2887.62,3151.98,2526.61,2503.43,23.18,-17.5195,40.6995,54.96,2426.98,134.2,2695.38,2158.58,536.8,14925505082.0,-15.24,3.1489,2024,9,3,Wednesday,39,4812.09,-46.3977
2024-09-26,2632.2,2665.99,2559.95,2579.22,17336033595,2.0474,0.020267,106.04,52.98,33.79,19.27,2610.61,2494.78,2436.75,2525.76,2879.1,3145.73,2542.85,2512.97,29.88,-8.0396,37.9196,57.93,2447.4,132.73,2712.86,2181.94,530.92,14501025843.0,22.78,2.76,2024,9,3,Thursday,39,4812.09,-45.3003
2024-09-27,2695.9,2728.07,2616.95,2632.24,17023020294,2.42,0.023912,111.12,63.66,32.17,15.29,2629.87,2512.94,2459.23,2526.01,2870.47,3138.88,2566.4,2526.52,39.88,1.5443,38.3357,61.25,2468.49,137.18,2742.85,2194.13,548.72,14795946442.0,-1.81,2.7477,2024,9,3,Friday,39,4812.09,-43.9765
2024-09-28,2677.54,2704.93,2652.25,2695.82,10252590559,-0.681,-0.006834,52.68,18.28,9.11,25.29,2638.68,2531.44,2478.44,2527.57,2862.13,3132.37,2583.5,2537.7,45.8,10.3955,35.4045,59.79,2487.5,138.55,2764.6,2210.4,554.2,14772653795.0,-39.77,2.7527,2024,9,3,Saturday,39,4812.09,-44.3581
2024-09-29,2659.35,2683.45,2635.58,2677.63,11126215671,-0.6794,-0.006817,47.87,18.28,5.82,23.77,2649.61,2555.61,2495.68,2528.55,2853.57,3125.63,2595.17,2546.71,48.46,18.0084,30.4516,58.3,2502.54,140.13,2782.8,2222.28,560.52,14534578956.0,8.52,2.757,2024,9,3,Sunday,39,4812.09,-44.7361
2024-09-30,2603.06,2662.49,2576.98,2659.29,17826446789,-2.1167,-0.021394,85.51,56.23,3.2,26.08,2643.11,2577.59,2507.33,2529.55,2844.65,3119.23,2596.38,2550.89,45.49,23.5047,21.9853,53.84,2513.22,139.2,2791.62,2234.82,556.8,14786110347.0,60.22,2.7871,2024,9,3,Monday,40,4812.09,-45.9058
2024-10-01,2448.92,2657.62,2415.08,2603.26,25482371785,-5.9215,-0.061041,242.54,154.34,54.36,33.84,2613.77,2585.25,2510.15,2524.04,2834.95,3112.8,2573.69,2543.33,30.36,24.8758,5.4842,43.92,2518.67,134.09,2786.85,2250.49,536.36,15292469888.0,42.95,2.9322,2024,10,4,Tuesday,40,4812.09,-49.109
2024-10-02,2365.23,2498.12,2354.54,2448.88,20148256472,-3.4174,-0.034772,143.58,83.65,49.24,10.69,2583.17,2584.93,2511.36,2517.27,2825.1,3107.01,2541.62,2530.14,11.48,22.1966,-10.7166,39.65,2518.84,133.88,2786.6,2251.08,535.52,15691750978.0,-20.93,2.8731,2024,10,4,Wednesday,40,4812.09,-50.8482
2024-10-03,2349.79,2402.86,2311.03,2365.21,18051447791,-0.6528,-0.006549,91.83,15.42,37.65,38.76,2542.83,2576.72,2510.79,2511.01,2814.65,3100.55,2512.11,2516.78,-4.67,16.8233,-21.4933,38.9,2514.25,138.18,2790.61,2237.89,552.72,15906341324.0,-10.41,2.7504,2024,10,4,Thursday,40,4812.09,-51.169
2024-10-04,2414.79,2440.24,2339.87,2349.73,14879264082,2.7662,0.027286,100.37,65.06,25.45,9.86,2502.67,2566.27,2509.52,2507.9,2805.1,3095.03,2497.14,2509.23,-12.09,11.0406,-23.1306,43.73,2514.06,138.32,2790.7,2237.42,553.28,16241789944.0,-17.57,2.7901,2024,10,4,Friday,40,4812.09,-49.8183
2024-10-05,2415.63,2427.52,2390.84,2414.85,8152969183,0.0348,0.000348,36.68,0.78,11.89,24.01,2465.25,2551.97,2509.37,2504.35,2794.81,3091.32,2484.6,2502.29,-17.69,5.2945,-22.9845,43.79,2518.8,132.87,2784.54,2253.06,531.48,16141664885.0,-45.21,2.7193,2024,10,4,Saturday,40,4812.09,-49.8008
2024-10-06,2439.96,2456.63,2407.1,2415.53,8458690205,1.0072,0.010022,49.53,24.43,16.67,8.43,2433.91,2541.76,2515.04,2500.86,2785.48,3085.96,2477.73,2497.68,-19.95,0.2456,-20.1956,45.66,2526.03,123.68,2773.39,2278.67,494.72,15723647732.0,3.75,2.4594,2024,10,4,Sunday,40,4812.09,-49.2952
2024-10-07,2421.8,2520.41,2405.13,2439.94,17414044416,-0.7443,-0.007471,115.28,18.14,80.47,16.67,2408.02,2525.56,2521.07,2497.03,2775.96,3080.6,2469.13,2492.06,-22.93,-4.3895,-18.5405,44.47,2530.04,118.59,2767.22,2292.86,474.36,15826510759.0,105.87,2.4396,2024,10,4,Monday,41,4812.09,-49.6726
2024-10-08,2439.84,2464.13,2400.51,2421.98,14067361080,0.7449,0.007421,63.62,17.86,24.29,21.47,2406.72,2510.24,2525.74,2493.08,2766.03,3076.13,2464.62,2488.19,-23.57,-8.2256,-15.3444,45.97,2533.54,114.57,2762.68,2304.4,458.28,15621925992.0,-19.22,2.4371,2024,10,4,Tuesday,41,4812.09,-49.2977
2024-10-09,2368.28,2470.91,2350.95,2439.84,14954047093,-2.933,-0.029769,119.96,71.56,31.07,17.33,2407.16,2495.16,2525.67,2488.98,2755.31,3071.29,2449.8,2479.31,-29.51,-12.4825,-17.0275,41.21,2528.72,119.54,2767.8,2289.64,478.16,15447770979.0,6.3,2.4585,2024,10,4,Wednesday,41,4812.09,-50.7848
2024-10-10,2383.86,2417.29,2329.78,2368.27,15327769940,0.6579,0.006557,87.51,15.59,33.43,38.49,2412.02,2477.43,2521.82,2484.03,2744.99,3065.94,2439.65,2472.24,-32.59,-16.504,-16.086,42.61,2519.86,123.52,2766.9,2272.82,494.08,15258520045.0,2.5,2.4496,2024,10,4,Thursday,41,4812.09,-50.461
2024-10-11,2436.51,2470.4,2380.5,2383.94,13489061564,2.2086,0.021846,89.9,52.57,33.89,3.44,2415.13,2458.9,2515.89,2480.3,2736.42,3060.16,2439.17,2469.59,-30.42,-19.2872,-11.1328,47.16,2510.89,122.69,2756.27,2265.51,490.76,15393081873.0,-12.0,2.4478,2024,10,4,Friday,41,4812.09,-49.3669
2024-10-12,2476.52,2488.24,2434.2,2436.52,9372169184,1.6421,0.016288,54.04,40.0,11.72,2.32,2423.82,2444.54,2509.25,2474.54,2730.64,3054.61,2444.92,2470.1,-25.18,-20.4658,-4.7142,50.39,2505.57,121.71,2748.99,2262.15,486.84,15202657181.0,-30.52,2.4589,2024,10,4,Saturday,41,4812.09,-48.5355
2024-10-13,2467.68,2484.13,2436.97,2476.52,9189490605,-0.357,-0.003576,47.16,8.84,7.61,30.71,2427.78,2430.85,2503.77,2468.51,2725.5,3049.45,2448.42,2469.92,-21.5,-20.6726,-0.8274,49.67,2496.53,117.16,2730.85,2262.21,468.64,14666489639.0,-1.95,2.3851,2024,10,4,Sunday,41,4812.09,-48.7192
2024-10-14,2628.9,2652.88,2443.55,2467.65,21434687898,6.5333,0.063287,209.33,161.25,23.98,24.1,2457.37,2432.69,2502.83,2466.11,2721.1,3044.78,2476.19,2481.7,-5.51,-17.6401,12.1301,60.71,2495.26,115.48,2726.22,2264.3,461.92,14905283408.0,133.25,2.652,2024,10,4,Monday,42,4812.09,-45.3689
2024-10-15,2606.02,2685.17,2537.94,2629.02,22003780898,-0.8703,-0.008741,147.23,23.0,56.15,68.08,2481.11,2443.92,2500.53,2464.6,2717.87,3040.26,2496.16,2490.91,5.25,-13.0621,18.3121,58.74,2496.59,116.65,2729.89,2263.29,466.6,15299485955.0,2.66,2.5331,2024,10,4,Tuesday,42,4812.09,-45.8443
2024-10-16,2611.1,2644.85,2589.61,2606.02,17012396419,0.1949,0.001947,55.24,5.08,33.75,16.41,2515.8,2461.48,2502.04,2467.65,2713.79,3035.77,2513.84,2499.81,14.03,-7.6437,21.6737,59.06,2495.53,115.45,2726.43,2264.63,461.8,15283304096.0,-22.68,2.5173,2024,10,4,Wednesday,42,4812.09,-45.7388
2024-10-17,2604.27,2646.87,2577.31,2611.19,15150712321,-0.2616,-0.002619,69.56,6.92,35.68,26.96,2547.29,2479.65,2500.71,2469.16,2709.19,3030.55,2527.75,2507.55,20.2,-2.0749,22.2749,58.41,2490.95,108.7,2708.35,2273.55,434.8,15189688698.0,-10.94,2.5029,2024,10,4,Thursday,42,4812.09,-45.8807
2024-10-18,2641.55,2674.37,2595.96,2604.81,17043738652,1.4315,0.014213,78.41,36.74,32.82,8.85,2576.58,2495.85,2498.12,2471.42,2704.58,3026.24,2545.26,2517.48,27.78,3.8961,23.8839,60.94,2489.15,105.7,2700.55,2277.75,422.8,15529246102.0,12.49,2.5059,2024,10,4,Friday,42,4812.09,-45.106
2024-10-19,2648.66,2661.87,2631.66,2641.49,8557834553,0.2692,0.002688,30.21,7.17,13.21,9.83,2601.17,2512.5,2496.75,2473.88,2700.07,3023.09,2561.17,2527.19,33.98,9.9128,24.0672,61.42,2488.62,104.82,2698.26,2278.98,419.28,15400827046.0,-49.79,2.411,2024,10,4,Saturday,42,4812.09,-44.9582
2024-10-20,2746.36,2756.44,2635.95,2648.67,14559296242,3.6887,0.036223,120.49,97.69,10.08,12.72,2640.98,2534.38,2500.89,2478.54,2696.19,3020.27,2589.66,2543.43,46.23,17.1763,29.0537,67.38,2495.78,117.22,2730.22,2261.34,468.88,15237469519.0,70.13,2.3999,2024,10,4,Sunday,42,4812.09,-42.9279
2024-10-21,2665.71,2765.55,2655.29,2746.31,17328615363,-2.9366,-0.029806,110.26,80.6,19.24,10.42,2646.24,2551.8,2503.88,2483.29,2691.08,3016.95,2601.36,2552.49,48.87,23.515,25.355,59.24,2506.62,122.56,2751.74,2261.5,490.24,14829781698.0,19.02,2.4415,2024,10,4,Monday,43,4812.09,-44.6039
2024-10-22,2620.2,2669.79,2605.62,2665.66,15541911074,-1.7072,-0.01722,64.17,45.46,4.13,14.58,2648.26,2564.69,2512.03,2484.93,2684.84,3013.45,2604.26,2557.5,46.76,28.164,18.596,55.19,2519.37,120.32,2760.01,2278.73,481.28,14599464428.0,-10.31,2.4514,2024,10,4,Tuesday,43,4812.09,-45.5496
2024-10-23,2509.1,2624.45,2457.17,2620.09,17876984551,-4.2401,-0.043327,167.28,110.99,4.36,51.93,2633.69,2574.75,2518.88,2486.7,2675.03,3009.23,2589.62,2553.92,35.7,29.6712,6.0288,46.79,2527.34,113.58,2754.5,2300.18,454.32,14590741266.0,15.02,2.5277,2024,10,4,Wednesday,43,4812.09,-47.8584
2024-10-24,2534.5,2559.15,2506.72,2523.61,16128627601,1.0123,0.010072,52.43,10.89,24.65,16.89,2623.73,2585.51,2527.68,2488.41,2665.94,3004.63,2581.14,2552.48,28.66,29.469,-0.809,48.71,2533.32,110.45,2754.22,2312.42,441.8,14653209442.0,-9.78,2.5358,2024,10,4,Thursday,43,4812.09,-47.3306
2024-10-25,2435.93,2563.73,2381.45,2534.45,22560233078,-3.8891,-0.039668,182.28,98.52,29.28,54.48,2594.35,2585.46,2528.68,2489.78,2656.41,2998.34,2558.8,2543.84,14.96,26.5672,-11.6072,42.32,2534.34,109.4,2753.14,2315.54,437.6,15373572637.0,39.88,2.5819,2024,10,4,Friday,43,4812.09,-49.379
2024-10-26,2479.6,2503.23,2427.46,2436.05,13597102184,1.7927,0.017769,75.77,43.55,23.63,8.59,2570.2,2585.68,2531.73,2494.89,2646.95,2993.21,2546.61,2539.09,7.52,22.7577,-15.2377,45.72,2536.32,107.95,2752.22,2320.42,431.8,15630493236.0,-39.73,2.5749,2024,10,4,Saturday,43,4812.09,-48.4715
2024-10-27,2505.94,2523.17,2462.27,2479.94,9801434566,1.0623,0.010567,60.9,26.0,17.23,17.67,2535.85,2588.42,2534.87,2499.53,2636.95,2988.02,2540.36,2536.63,3.73,18.9522,-15.2222,47.72,2540.53,104.85,2750.23,2330.83,419.4,15249862743.0,-27.92,2.5395,2024,10,4,Sunday,43,4812.09,-47.9241
2024-10-28,2565.35,2587.43,2470.27,2505.59,18971841402,2.3708,0.023431,117.16,59.76,22.08,35.32,2521.52,2583.88,2541.71,2504.89,2627.41,2983.32,2544.2,2538.76,5.44,16.2498,-10.8098,52.02,2546.8,102.23,2751.26,2342.34,408.92,15495086759.0,93.56,2.5809,2024,10,4,Monday,44,4812.09,-46.6895
2024-10-29,2637.96,2680.05,2560.15,2565.42,22185845095,2.8304,0.027911,119.9,72.54,42.09,5.27,2524.05,2586.16,2551.14,2510.48,2618.42,2980.29,2558.63,2546.11,12.52,15.5038,-2.9838,56.7,2560.29,94.97,2750.23,2370.35,379.88,15856676660.0,16.94,2.6332,2024,10,4,Tuesday,44,4812.09,-45.1806
2024-10-30,2657.37,2720.27,2600.61,2637.64,22382690746,0.7358,0.007331,119.66,19.73,62.9,37.03,2545.24,2589.46,2564.91,2515.83,2610.59,2978.56,2573.82,2554.35,19.47,16.297,3.173,57.88,2573.96,87.64,2749.24,2398.68,350.56,16209422700.0,0.89,2.6052,2024,10,4,Wednesday,44,4812.09,-44.7772
2024-10-31,2515.8,2667.56,2501.57,2657.21,19760409505,-5.3274,-0.054746,165.99,141.41,10.35,14.23,2542.56,2583.14,2571.19,2519.35,2600.93,2975.35,2564.89,2551.49,13.4,15.7176,-2.3176,47.65,2577.93,82.75,2743.43,2412.43,331.0,16522990097.0,-11.72,2.5597,2024,10,4,Thursday,44,4812.09,-47.7192
2024-11-01,2511.89,2583.78,2467.82,2515.87,20215438328,-0.1554,-0.001555,115.96,3.98,67.91,44.07,2553.42,2573.88,2574.78,2522.35,2592.69,2972.4,2556.74,2548.56,8.18,14.2101,-6.0301,47.4,2579.69,80.82,2741.33,2418.05,323.28,17065153554.0,2.3,2.472,2024,11,4,Friday,44,4812.09,-47.8004
2024-11-02,2491.07,2522.36,2471.96,2512.21,9639457439,-0.8289,-0.008323,50.4,21.14,10.15,19.11,2555.05,2562.63,2575.47,2523.34,2585.85,2969.43,2546.64,2544.3,2.34,11.8361,-9.4961,46.02,2580.86,79.27,2739.4,2422.32,317.08,17087651896.0,-52.32,2.4744,2024,11,4,Saturday,44,4812.09,-48.2331
2024-11-03,2456.43,2495.44,2411.4,2491.09,15667779706,-1.3906,-0.014003,84.04,34.66,4.35,45.03,2547.98,2541.92,2574.94,2524.1,2577.66,2966.79,2532.76,2537.79,-5.03,8.4629,-13.4929,43.74,2572.24,83.06,2738.36,2406.12,332.24,16799306486.0,62.54,2.4433,2024,11,4,Sunday,44,4812.09,-48.9529
2024-11-04,2397.03,2488.35,2359.58,2456.1,17110200696,-2.4181,-0.024479,128.77,59.07,32.25,37.45,2523.94,2522.73,2563.9,2525.62,2569.15,2963.45,2511.88,2527.36,-15.48,3.6743,-19.1543,40.07,2561.79,91.32,2744.43,2379.15,365.28,16554627476.0,9.21,2.4858,2024,11,4,Monday,45,4812.09,-50.1873
2024-11-05,2422.65,2478.62,2380.6,2397.04,17894057485,1.0688,0.010632,98.02,25.61,55.97,16.44,2493.18,2508.62,2555.17,2528.17,2560.66,2960.26,2498.15,2519.61,-21.46,-1.3526,-20.1074,42.32,2552.37,95.59,2743.55,2361.19,382.36,16598710529.0,4.58,2.4866,2024,11,4,Tuesday,45,4812.09,-49.6549
2024-11-06,2724.17,2743.96,2421.81,2422.54,41887574364,12.4459,0.117302,322.15,301.63,19.79,0.73,2502.72,2523.98,2560.55,2535.82,2554.7,2958.1,2532.92,2534.76,-1.84,-1.4501,-0.3899,60.9,2558.36,102.53,2763.42,2353.3,410.12,17935553632.0,134.09,3.3616,2024,11,4,Wednesday,45,4812.09,-43.389
2024-11-07,2895.59,2918.74,2701.59,2724.01,35352318438,6.2926,0.061025,217.15,171.58,23.15,22.42,2556.98,2549.77,2574.42,2546.34,2550.87,2956.84,2588.72,2561.49,27.23,4.286,22.944,67.34,2571.07,126.34,2823.75,2318.39,505.36,18850982621.0,-15.6,3.5271,2024,11,4,Thursday,45,4812.09,-39.8268
2024-11-08,2962.3,2983.74,2889.48,2895.6,32303261101,2.3038,0.022777,94.26,66.7,21.44,6.12,2621.32,2587.37,2589.7,2556.29,2548.18,2955.64,2646.19,2591.18,55.01,14.4308,40.5792,69.45,2586.75,153.11,2892.97,2280.53,612.44,20038253948.0,-8.62,3.4738,2024,11,4,Friday,45,4812.09,-38.4405
2024-11-09,3131.14,3156.37,2957.18,2962.79,29210133088,5.6996,0.055431,199.19,168.35,25.23,5.61,2712.76,2633.91,2612.67,2567.69,2547.47,2955.2,2720.8,2631.18,89.62,29.4686,60.1514,74.03,2605.99,193.16,2992.31,2219.67,772.64,20770795790.0,-9.58,3.5866,2024,11,4,Saturday,45,4812.09,-34.9318
2024-11-10,3191.33,3249.91,3073.25,3130.73,47418730187,1.9223,0.019041,176.66,60.6,58.58,57.48,2817.74,2682.86,2633.86,2579.2,2549.53,2955.45,2793.19,2672.67,120.52,47.6789,72.8411,75.44,2632.27,233.3,3098.87,2165.67,933.2,22275301532.0,62.34,3.5836,2024,11,4,Sunday,45,4812.09,-33.681
2024-11-11,3374.81,3389.53,3109.77,3191.66,55417771668,5.7493,0.055901,279.76,183.15,14.72,81.89,2957.43,2740.68,2667.63,2595.04,2554.24,2956.55,2882.67,2724.68,157.99,69.7411,88.2489,79.16,2670.0,286.26,3242.52,2097.48,1145.04,24269094561.0,16.87,3.6873,2024,11,4,Monday,46,4812.09,-29.8681
2024-11-12,3246.26,3444.15,3211.2,3375.15,56686078066,-3.8091,-0.038835,232.95,128.89,69.0,35.06,3075.09,2784.13,2697.44,2606.99,2559.84,2957.13,2938.61,2763.31,175.3,90.8529,84.4471,71.04,2706.86,310.85,3328.56,2085.16,1243.4,26209549237.0,2.29,3.7869,2024,11,4,Tuesday,46,4812.09,-32.5395
2024-11-13,3192.6,3337.88,3121.67,3244.54,52010205682,-1.653,-0.016668,216.21,51.94,93.34,70.93,3142.0,2822.36,2729.99,2617.76,2567.59,2956.83,2977.68,2795.11,182.57,109.1963,73.3737,67.91,2739.76,326.1,3391.96,2087.56,1304.4,28003628141.0,-8.25,3.6664,2024,11,4,Wednesday,46,4812.09,-33.6546
2024-11-14,3058.95,3240.27,3032.97,3192.52,35743352141,-4.1862,-0.042764,207.3,133.57,47.75,25.98,3165.34,2861.16,2754.96,2627.35,2573.6,2955.81,2990.18,2814.66,175.52,122.461,53.059,60.73,2770.91,325.31,3421.53,2120.29,1301.24,28662784094.0,-31.28,3.7644,2024,11,4,Thursday,46,4812.09,-36.432
2024-11-15,3103.04,3130.7,3016.14,3059.53,32701369872,1.4413,0.014311,114.56,43.51,27.66,43.39,3185.45,2903.38,2786.73,2636.76,2581.26,2955.25,3007.55,2836.02,171.53,132.2748,39.2552,62.15,2802.08,325.79,3453.66,2150.5,1303.16,29617997479.0,-8.51,3.7667,2024,11,4,Friday,46,4812.09,-35.5158
2024-11-16,3133.27,3218.09,3073.29,3089.74,26650658846,0.9742,0.009695,144.8,43.53,84.82,16.45,3185.75,2949.26,2817.85,2645.51,2585.76,2955.85,3026.89,2858.04,168.85,139.5899,29.2601,63.14,2833.45,325.98,3485.41,2181.49,1303.92,30460458693.0,-18.5,3.7632,2024,11,4,Saturday,46,4812.09,-34.8875
2024-11-17,3075.66,3160.15,3039.25,3133.31,28348163224,-1.8387,-0.018558,120.9,57.65,26.84,36.41,3169.23,2993.49,2844.98,2653.47,2590.52,2956.38,3034.39,2874.16,160.23,143.7179,16.5121,59.94,2858.97,323.85,3506.67,2211.27,1295.4,30929274784.0,6.37,3.7881,2024,11,4,Sunday,46,4812.09,-36.0847
2024-11-18,3207.86,3225.13,3052.49,3075.72,35445557613,4.2983,0.042085,172.64,132.14,17.27,23.23,3145.38,3051.4,2875.58,2664.44,2596.5,2957.48,3061.08,2898.88,162.2,147.4143,14.7857,64.4,2887.46,328.42,3544.3,2230.62,1313.68,31592260410.0,25.04,3.8478,2024,11,4,Monday,47,4812.09,-33.3375
2024-11-19,3111.38,3222.0,3070.36,3208.25,29823634432,-3.0076,-0.030538,151.64,96.87,13.75,41.02,3126.11,3100.6,2898.12,2674.61,2602.08,2957.52,3068.82,2914.62,154.2,148.7715,5.4285,59.22,2910.16,327.37,3564.9,2255.42,1309.48,31964307594.0,-15.86,3.8632,2024,11,4,Tuesday,47,4812.09,-35.3424
2024-11-20,3072.19,3159.95,3032.6,3111.12,29785491216,-1.2596,-0.012676,127.35,38.93,48.83,39.59,3108.91,3125.46,2917.88,2687.08,2605.56,2957.29,3069.34,2926.29,143.05,147.6272,-4.5772,57.2,2937.98,315.52,3569.02,2306.94,1262.08,32465561680.0,-0.13,3.8239,2024,11,4,Wednesday,47,4812.09,-36.1568
2024-11-21,3361.05,3388.54,3035.85,3072.06,51619069348,9.4024,0.089863,352.69,288.99,27.49,36.21,3152.06,3158.7,2958.13,2706.99,2612.13,2958.41,3114.22,2958.49,155.73,149.2477,6.4823,66.3,2980.44,312.29,3605.02,2355.86,1249.16,34035743231.0,73.3,4.1246,2024,11,4,Thursday,47,4812.09,-30.154
2024-11-22,3331.6,3428.46,3262.81,3360.65,36775716442,-0.8762,-0.008801,165.65,29.05,67.81,68.79,3184.72,3185.08,2997.16,2726.63,2618.82,2959.76,3147.66,2986.13,161.53,151.7042,9.8258,64.79,3022.47,299.25,3620.97,2423.97,1197.0,35392556181.0,-28.76,4.0242,2024,11,4,Friday,47,4812.09,-30.766
2024-11-23,3396.22,3499.37,3317.65,3331.65,38835184688,1.9396,0.01921,181.72,64.57,103.15,14.0,3222.28,3204.02,3040.26,2746.26,2627.08,2961.7,3185.9,3016.51,169.39,155.2413,14.1487,66.59,3069.46,278.77,3627.0,2511.92,1115.08,36550926430.0,5.6,4.0276,2024,11,4,Saturday,47,4812.09,-29.4232
2024-11-24,3363.66,3451.8,3288.43,3397.0,27901454185,-0.9587,-0.009633,163.37,33.34,54.8,75.23,3263.42,3216.32,3083.46,2765.22,2634.79,2963.65,3213.25,3042.22,171.03,158.3991,12.6309,64.79,3117.79,236.67,3591.13,2644.45,946.68,37090489104.0,-28.15,3.9381,2024,11,4,Sunday,47,4812.09,-30.0998
2024-11-25,3413.54,3545.28,3304.09,3364.6,51544793988,1.4829,0.01472,241.19,48.94,131.74,60.51,3292.81,3219.09,3131.87,2784.69,2642.78,2965.54,3244.06,3069.73,174.33,161.5853,12.7447,66.29,3167.33,180.56,3528.45,2806.21,722.24,38773025929.0,84.74,3.9368,2024,11,4,Monday,48,4812.09,-29.0633
2024-11-26,3326.52,3461.29,3255.54,3412.95,39902959158,-2.5493,-0.025823,205.75,86.43,48.34,70.98,3323.54,3224.82,3174.91,2802.78,2649.91,2967.63,3256.75,3088.75,168.0,162.8682,5.1318,61.38,3197.45,150.48,3498.41,2896.49,601.92,38673795169.0,-22.59,3.9942,2024,11,4,Tuesday,48,4812.09,-30.8716
2024-11-27,3657.25,3687.01,3303.57,3326.03,43383987191,9.9422,0.094785,383.44,331.22,29.76,22.46,3407.12,3258.01,3219.34,2827.13,2660.11,2971.35,3318.36,3130.86,187.5,167.7946,19.7054,70.37,3235.53,165.67,3566.87,2904.19,662.68,39075378607.0,8.72,4.309,2024,11,4,Wednesday,48,4812.09,-23.9987
2024-11-28,3579.81,3664.88,3531.87,3656.61,32362724276,-2.1174,-0.021402,133.01,76.8,8.27,47.94,3438.37,3295.22,3251.93,2851.36,2670.17,2974.61,3358.59,3164.12,194.47,173.1297,21.3403,66.47,3266.41,169.57,3605.55,2927.27,678.28,39078351766.0,-25.4,4.342,2024,11,4,Thursday,48,4812.09,-25.608
